Archivo,Elemento,Ecut,KPoints,Pseudopotencial,Total Energy (Ry)
Fr_ecut25_k888_Fr.pz-spdn-kjpaw_psl.1.0.0.in,Fr,25,8 8 8,Fr.pz-spdn-kjpaw_psl.1.0.0,-1040.59070768
Fr_ecut25_k888_Fr.pz-spdn-rrkjus_psl.1.0.0.in,Fr,25,8 8 8,Fr.pz-spdn-rrkjus_psl.1.0.0,-277.875746
Fr_ecut25_k999_Fr.pbe-spdn-kjpaw_psl.1.0.0.in,Fr,25,9 9 9,Fr.pbe-spdn-kjpaw_psl.1.0.0,-1065.34176854
Fr_ecut25_k999_Fr.pbe-spdn-rrkjus_psl.1.0.0.in,Fr,25,9 9 9,Fr.pbe-spdn-rrkjus_psl.1.0.0,-278.28297812
Fr_ecut25_k999_Fr.pz-spdn-kjpaw_psl.1.0.0.in,Fr,25,9 9 9,Fr.pz-spdn-kjpaw_psl.1.0.0,-1040.62456441
Fr_ecut25_k999_Fr.pz-spdn-rrkjus_psl.1.0.0.in,Fr,25,9 9 9,Fr.pz-spdn-rrkjus_psl.1.0.0,-277.90909686
Fr_ecut25_k101010_Fr.pbe-spdn-kjpaw_psl.1.0.0.in,Fr,25,10 10 10,Fr.pbe-spdn-kjpaw_psl.1.0.0,-1065.33589908
Fr_ecut25_k101010_Fr.pbe-spdn-rrkjus_psl.1.0.0.in,Fr,25,10 10 10,Fr.pbe-spdn-rrkjus_psl.1.0.0,-278.27690598
Fr_ecut25_k101010_Fr.pz-spdn-kjpaw_psl.1.0.0.in,Fr,25,10 10 10,Fr.pz-spdn-kjpaw_psl.1.0.0,-1040.61965094
Fr_ecut25_k101010_Fr.pz-spdn-rrkjus_psl.1.0.0.in,Fr,25,10 10 10,Fr.pz-spdn-rrkjus_psl.1.0.0,-277.90404659
Fr_ecut25_k111111_Fr.pbe-spdn-kjpaw_psl.1.0.0.in,Fr,25,11 11 11,Fr.pbe-spdn-kjpaw_psl.1.0.0,-1065.3406383
Fr_ecut25_k111111_Fr.pbe-spdn-rrkjus_psl.1.0.0.in,Fr,25,11 11 11,Fr.pbe-spdn-rrkjus_psl.1.0.0,-278.2815731
Fr_ecut25_k111111_Fr.pz-spdn-kjpaw_psl.1.0.0.in,Fr,25,11 11 11,Fr.pz-spdn-kjpaw_psl.1.0.0,-1040.62451857
Fr_ecut25_k111111_Fr.pz-spdn-rrkjus_psl.1.0.0.in,Fr,25,11 11 11,Fr.pz-spdn-rrkjus_psl.1.0.0,-277.90885888
Fr_ecut30_k111_Fr.pbe-spdn-kjpaw_psl.1.0.0.in,Fr,30,1 1 1,Fr.pbe-spdn-kjpaw_psl.1.0.0,-1063.74386204
Fr_ecut30_k111_Fr.pbe-spdn-rrkjus_psl.1.0.0.in,Fr,30,1 1 1,Fr.pbe-spdn-rrkjus_psl.1.0.0,-276.65474445
Fr_ecut30_k111_Fr.pz-spdn-kjpaw_psl.1.0.0.in,Fr,30,1 1 1,Fr.pz-spdn-kjpaw_psl.1.0.0,-1039.03742533
Fr_ecut30_k111_Fr.pz-spdn-rrkjus_psl.1.0.0.in,Fr,30,1 1 1,Fr.pz-spdn-rrkjus_psl.1.0.0,-276.28722154
Fr_ecut30_k222_Fr.pbe-spdn-kjpaw_psl.1.0.0.in,Fr,30,2 2 2,Fr.pbe-spdn-kjpaw_psl.1.0.0,-1067.91700355
Fr_ecut30_k222_Fr.pbe-spdn-rrkjus_psl.1.0.0.in,Fr,30,2 2 2,Fr.pbe-spdn-rrkjus_psl.1.0.0,-280.81620235
Fr_ecut30_k222_Fr.pz-spdn-kjpaw_psl.1.0.0.in,Fr,30,2 2 2,Fr.pz-spdn-kjpaw_psl.1.0.0,-1043.22029702
Fr_ecut30_k222_Fr.pz-spdn-rrkjus_psl.1.0.0.in,Fr,30,2 2 2,Fr.pz-spdn-rrkjus_psl.1.0.0,-280.4598807
Fr_ecut30_k333_Fr.pbe-spdn-kjpaw_psl.1.0.0.in,Fr,30,3 3 3,Fr.pbe-spdn-kjpaw_psl.1.0.0,-1068.05155357
Fr_ecut30_k333_Fr.pbe-spdn-rrkjus_psl.1.0.0.in,Fr,30,3 3 3,Fr.pbe-spdn-rrkjus_psl.1.0.0,-280.95139128
Fr_ecut30_k333_Fr.pz-spdn-kjpaw_psl.1.0.0.in,Fr,30,3 3 3,Fr.pz-spdn-kjpaw_psl.1.0.0,-1043.35288551
Fr_ecut30_k333_Fr.pz-spdn-rrkjus_psl.1.0.0.in,Fr,30,3 3 3,Fr.pz-spdn-rrkjus_psl.1.0.0,-280.59327371
Fr_ecut30_k444_Fr.pbe-spdn-kjpaw_psl.1.0.0.in,Fr,30,4 4 4,Fr.pbe-spdn-kjpaw_psl.1.0.0,-1068.1597885
Fr_ecut30_k444_Fr.pbe-spdn-rrkjus_psl.1.0.0.in,Fr,30,4 4 4,Fr.pbe-spdn-rrkjus_psl.1.0.0,-281.05960276
Fr_ecut30_k444_Fr.pz-spdn-kjpaw_psl.1.0.0.in,Fr,30,4 4 4,Fr.pz-spdn-kjpaw_psl.1.0.0,-1043.46095945
Fr_ecut30_k444_Fr.pz-spdn-rrkjus_psl.1.0.0.in,Fr,30,4 4 4,Fr.pz-spdn-rrkjus_psl.1.0.0,-280.70139471
Fr_ecut30_k555_Fr.pbe-spdn-kjpaw_psl.1.0.0.in,Fr,30,5 5 5,Fr.pbe-spdn-kjpaw_psl.1.0.0,-1068.13970769
Fr_ecut30_k555_Fr.pbe-spdn-rrkjus_psl.1.0.0.in,Fr,30,5 5 5,Fr.pbe-spdn-rrkjus_psl.1.0.0,-281.03955517
Fr_ecut30_k555_Fr.pz-spdn-kjpaw_psl.1.0.0.in,Fr,30,5 5 5,Fr.pz-spdn-kjpaw_psl.1.0.0,-1043.44046394
Fr_ecut30_k555_Fr.pz-spdn-rrkjus_psl.1.0.0.in,Fr,30,5 5 5,Fr.pz-spdn-rrkjus_psl.1.0.0,-280.68092203
Fr_ecut30_k666_Fr.pbe-spdn-kjpaw_psl.1.0.0.in,Fr,30,6 6 6,Fr.pbe-spdn-kjpaw_psl.1.0.0,-1068.1581823
Fr_ecut30_k666_Fr.pbe-spdn-rrkjus_psl.1.0.0.in,Fr,30,6 6 6,Fr.pbe-spdn-rrkjus_psl.1.0.0,-281.057749
Fr_ecut30_k666_Fr.pz-spdn-kjpaw_psl.1.0.0.in,Fr,30,6 6 6,Fr.pz-spdn-kjpaw_psl.1.0.0,-1043.45921642
Fr_ecut30_k666_Fr.pz-spdn-rrkjus_psl.1.0.0.in,Fr,30,6 6 6,Fr.pz-spdn-rrkjus_psl.1.0.0,-280.69950097
Fr_ecut30_k777_Fr.pbe-spdn-kjpaw_psl.1.0.0.in,Fr,30,7 7 7,Fr.pbe-spdn-kjpaw_psl.1.0.0,-1068.12465489
Fr_ecut30_k777_Fr.pbe-spdn-rrkjus_psl.1.0.0.in,Fr,30,7 7 7,Fr.pbe-spdn-rrkjus_psl.1.0.0,-281.02427382
Fr_ecut30_k777_Fr.pz-spdn-kjpaw_psl.1.0.0.in,Fr,30,7 7 7,Fr.pz-spdn-kjpaw_psl.1.0.0,-1043.42522714
Fr_ecut30_k777_Fr.pz-spdn-rrkjus_psl.1.0.0.in,Fr,30,7 7 7,Fr.pz-spdn-rrkjus_psl.1.0.0,-280.66554965
Fr_ecut30_k888_Fr.pbe-spdn-kjpaw_psl.1.0.0.in,Fr,30,8 8 8,Fr.pbe-spdn-kjpaw_psl.1.0.0,-1068.13116869
Fr_ecut30_k888_Fr.pbe-spdn-rrkjus_psl.1.0.0.in,Fr,30,8 8 8,Fr.pbe-spdn-rrkjus_psl.1.0.0,-281.03038647
Fr_ecut30_k888_Fr.pz-spdn-kjpaw_psl.1.0.0.in,Fr,30,8 8 8,Fr.pz-spdn-kjpaw_psl.1.0.0,-1043.43266106
Fr_ecut30_k888_Fr.pz-spdn-rrkjus_psl.1.0.0.in,Fr,30,8 8 8,Fr.pz-spdn-rrkjus_psl.1.0.0,-280.67270158
Fr_ecut30_k999_Fr.pbe-spdn-kjpaw_psl.1.0.0.in,Fr,30,9 9 9,Fr.pbe-spdn-kjpaw_psl.1.0.0,-1068.11842467
Fr_ecut30_k999_Fr.pbe-spdn-rrkjus_psl.1.0.0.in,Fr,30,9 9 9,Fr.pbe-spdn-rrkjus_psl.1.0.0,-281.01780928
Fr_ecut30_k999_Fr.pz-spdn-kjpaw_psl.1.0.0.in,Fr,30,9 9 9,Fr.pz-spdn-kjpaw_psl.1.0.0,-1043.4188006
Fr_ecut30_k999_Fr.pz-spdn-rrkjus_psl.1.0.0.in,Fr,30,9 9 9,Fr.pz-spdn-rrkjus_psl.1.0.0,-280.65891137
Fr_ecut30_k101010_Fr.pbe-spdn-kjpaw_psl.1.0.0.in,Fr,30,10 10 10,Fr.pbe-spdn-kjpaw_psl.1.0.0,-1068.12082076
Fr_ecut30_k101010_Fr.pbe-spdn-rrkjus_psl.1.0.0.in,Fr,30,10 10 10,Fr.pbe-spdn-rrkjus_psl.1.0.0,-281.02017299
Fr_ecut30_k101010_Fr.pz-spdn-kjpaw_psl.1.0.0.in,Fr,30,10 10 10,Fr.pz-spdn-kjpaw_psl.1.0.0,-1043.42167252
Fr_ecut30_k101010_Fr.pz-spdn-rrkjus_psl.1.0.0.in,Fr,30,10 10 10,Fr.pz-spdn-rrkjus_psl.1.0.0,-280.66173422
Fr_ecut30_k111111_Fr.pbe-spdn-kjpaw_psl.1.0.0.in,Fr,30,11 11 11,Fr.pbe-spdn-kjpaw_psl.1.0.0,-1068.12019373
Fr_ecut30_k111111_Fr.pbe-spdn-rrkjus_psl.1.0.0.in,Fr,30,11 11 11,Fr.pbe-spdn-rrkjus_psl.1.0.0,-281.01951359
Fr_ecut30_k111111_Fr.pz-spdn-kjpaw_psl.1.0.0.in,Fr,30,11 11 11,Fr.pz-spdn-kjpaw_psl.1.0.0,-1043.42215012
Fr_ecut30_k111111_Fr.pz-spdn-rrkjus_psl.1.0.0.in,Fr,30,11 11 11,Fr.pz-spdn-rrkjus_psl.1.0.0,-280.66228324
Fr_ecut35_k111_Fr.pbe-spdn-kjpaw_psl.1.0.0.in,Fr,35,1 1 1,Fr.pbe-spdn-kjpaw_psl.1.0.0,-1064.95670891
Fr_ecut35_k111_Fr.pbe-spdn-rrkjus_psl.1.0.0.in,Fr,35,1 1 1,Fr.pbe-spdn-rrkjus_psl.1.0.0,-277.84138858
Fr_ecut35_k111_Fr.pz-spdn-kjpaw_psl.1.0.0.in,Fr,35,1 1 1,Fr.pz-spdn-kjpaw_psl.1.0.0,-1040.25355446
Fr_ecut35_k111_Fr.pz-spdn-rrkjus_psl.1.0.0.in,Fr,35,1 1 1,Fr.pz-spdn-rrkjus_psl.1.0.0,-277.47676843
Fr_ecut35_k222_Fr.pbe-spdn-kjpaw_psl.1.0.0.in,Fr,35,2 2 2,Fr.pbe-spdn-kjpaw_psl.1.0.0,-1068.97992522
Fr_ecut35_k222_Fr.pbe-spdn-rrkjus_psl.1.0.0.in,Fr,35,2 2 2,Fr.pbe-spdn-rrkjus_psl.1.0.0,-281.86858973
Fr_ecut35_k222_Fr.pz-spdn-kjpaw_psl.1.0.0.in,Fr,35,2 2 2,Fr.pz-spdn-kjpaw_psl.1.0.0,-1044.28802738
Fr_ecut35_k222_Fr.pz-spdn-rrkjus_psl.1.0.0.in,Fr,35,2 2 2,Fr.pz-spdn-rrkjus_psl.1.0.0,-281.51661884
Fr_ecut35_k333_Fr.pbe-spdn-kjpaw_psl.1.0.0.in,Fr,35,3 3 3,Fr.pbe-spdn-kjpaw_psl.1.0.0,-1069.30151536
Fr_ecut35_k333_Fr.pbe-spdn-rrkjus_psl.1.0.0.in,Fr,35,3 3 3,Fr.pbe-spdn-rrkjus_psl.1.0.0,-282.1895398
Fr_ecut35_k333_Fr.pz-spdn-kjpaw_psl.1.0.0.in,Fr,35,3 3 3,Fr.pz-spdn-kjpaw_psl.1.0.0,-1044.60780333
Fr_ecut35_k333_Fr.pz-spdn-rrkjus_psl.1.0.0.in,Fr,35,3 3 3,Fr.pz-spdn-rrkjus_psl.1.0.0,-281.83583404
Fr_ecut35_k444_Fr.pbe-spdn-kjpaw_psl.1.0.0.in,Fr,35,4 4 4,Fr.pbe-spdn-kjpaw_psl.1.0.0,-1069.36656936
Fr_ecut35_k444_Fr.pbe-spdn-rrkjus_psl.1.0.0.in,Fr,35,4 4 4,Fr.pbe-spdn-rrkjus_psl.1.0.0,-282.25436222
Fr_ecut35_k444_Fr.pz-spdn-kjpaw_psl.1.0.0.in,Fr,35,4 4 4,Fr.pz-spdn-kjpaw_psl.1.0.0,-1044.67307816
Fr_ecut35_k444_Fr.pz-spdn-rrkjus_psl.1.0.0.in,Fr,35,4 4 4,Fr.pz-spdn-rrkjus_psl.1.0.0,-281.90087615
Fr_ecut35_k555_Fr.pbe-spdn-kjpaw_psl.1.0.0.in,Fr,35,5 5 5,Fr.pbe-spdn-kjpaw_psl.1.0.0,-1069.34161174
Fr_ecut35_k555_Fr.pbe-spdn-rrkjus_psl.1.0.0.in,Fr,35,5 5 5,Fr.pbe-spdn-rrkjus_psl.1.0.0,-282.22976081
Fr_ecut35_k555_Fr.pz-spdn-kjpaw_psl.1.0.0.in,Fr,35,5 5 5,Fr.pz-spdn-kjpaw_psl.1.0.0,-1044.64863705
Fr_ecut35_k555_Fr.pz-spdn-rrkjus_psl.1.0.0.in,Fr,35,5 5 5,Fr.pz-spdn-rrkjus_psl.1.0.0,-281.87684556
Fr_ecut35_k666_Fr.pbe-spdn-kjpaw_psl.1.0.0.in,Fr,35,6 6 6,Fr.pbe-spdn-kjpaw_psl.1.0.0,-1069.34144195
Fr_ecut35_k666_Fr.pbe-spdn-rrkjus_psl.1.0.0.in,Fr,35,6 6 6,Fr.pbe-spdn-rrkjus_psl.1.0.0,-282.22942555
Fr_ecut35_k666_Fr.pz-spdn-kjpaw_psl.1.0.0.in,Fr,35,6 6 6,Fr.pz-spdn-kjpaw_psl.1.0.0,-1044.64829692
Fr_ecut35_k666_Fr.pz-spdn-rrkjus_psl.1.0.0.in,Fr,35,6 6 6,Fr.pz-spdn-rrkjus_psl.1.0.0,-281.87636814
Fr_ecut35_k777_Fr.pbe-spdn-kjpaw_psl.1.0.0.in,Fr,35,7 7 7,Fr.pbe-spdn-kjpaw_psl.1.0.0,-1069.32870114
Fr_ecut35_k777_Fr.pbe-spdn-rrkjus_psl.1.0.0.in,Fr,35,7 7 7,Fr.pbe-spdn-rrkjus_psl.1.0.0,-282.216666
Fr_ecut35_k777_Fr.pz-spdn-kjpaw_psl.1.0.0.in,Fr,35,7 7 7,Fr.pz-spdn-kjpaw_psl.1.0.0,-1044.63446467
Fr_ecut35_k777_Fr.pz-spdn-rrkjus_psl.1.0.0.in,Fr,35,7 7 7,Fr.pz-spdn-rrkjus_psl.1.0.0,-281.8624967
Fr_ecut35_k888_Fr.pbe-spdn-kjpaw_psl.1.0.0.in,Fr,35,8 8 8,Fr.pbe-spdn-kjpaw_psl.1.0.0,-1069.31544022
Fr_ecut35_k888_Fr.pbe-spdn-rrkjus_psl.1.0.0.in,Fr,35,8 8 8,Fr.pbe-spdn-rrkjus_psl.1.0.0,-282.20330606
Fr_ecut35_k888_Fr.pz-spdn-kjpaw_psl.1.0.0.in,Fr,35,8 8 8,Fr.pz-spdn-kjpaw_psl.1.0.0,-1044.62044492
Fr_ecut35_k888_Fr.pz-spdn-rrkjus_psl.1.0.0.in,Fr,35,8 8 8,Fr.pz-spdn-rrkjus_psl.1.0.0,-281.84838336
Fr_ecut35_k999_Fr.pbe-spdn-kjpaw_psl.1.0.0.in,Fr,35,9 9 9,Fr.pbe-spdn-kjpaw_psl.1.0.0,-1069.32126094
Fr_ecut35_k999_Fr.pbe-spdn-rrkjus_psl.1.0.0.in,Fr,35,9 9 9,Fr.pbe-spdn-rrkjus_psl.1.0.0,-282.20912539
Fr_ecut35_k999_Fr.pz-spdn-kjpaw_psl.1.0.0.in,Fr,35,9 9 9,Fr.pz-spdn-kjpaw_psl.1.0.0,-1044.62642785
Fr_ecut35_k999_Fr.pz-spdn-rrkjus_psl.1.0.0.in,Fr,35,9 9 9,Fr.pz-spdn-rrkjus_psl.1.0.0,-281.85434655
Fr_ecut35_k101010_Fr.pbe-spdn-kjpaw_psl.1.0.0.in,Fr,35,10 10 10,Fr.pbe-spdn-kjpaw_psl.1.0.0,-1069.3200679
Fr_ecut35_k101010_Fr.pbe-spdn-rrkjus_psl.1.0.0.in,Fr,35,10 10 10,Fr.pbe-spdn-rrkjus_psl.1.0.0,-282.20800922
Fr_ecut35_k101010_Fr.pz-spdn-kjpaw_psl.1.0.0.in,Fr,35,10 10 10,Fr.pz-spdn-kjpaw_psl.1.0.0,-1044.62577985
Fr_ecut35_k101010_Fr.pz-spdn-rrkjus_psl.1.0.0.in,Fr,35,10 10 10,Fr.pz-spdn-rrkjus_psl.1.0.0,-281.85375717
Fr_ecut35_k111111_Fr.pbe-spdn-kjpaw_psl.1.0.0.in,Fr,35,11 11 11,Fr.pbe-spdn-kjpaw_psl.1.0.0,-1069.32650988
Fr_ecut35_k111111_Fr.pbe-spdn-rrkjus_psl.1.0.0.in,Fr,35,11 11 11,Fr.pbe-spdn-rrkjus_psl.1.0.0,-282.21431909
Fr_ecut35_k111111_Fr.pz-spdn-kjpaw_psl.1.0.0.in,Fr,35,11 11 11,Fr.pz-spdn-kjpaw_psl.1.0.0,-1044.63189238
Fr_ecut35_k111111_Fr.pz-spdn-rrkjus_psl.1.0.0.in,Fr,35,11 11 11,Fr.pz-spdn-rrkjus_psl.1.0.0,-281.85977372
Fr_ecut40_k111_Fr.pbe-spdn-kjpaw_psl.1.0.0.in,Fr,40,1 1 1,Fr.pbe-spdn-kjpaw_psl.1.0.0,-1065.31876437
Fr_ecut40_k111_Fr.pbe-spdn-rrkjus_psl.1.0.0.in,Fr,40,1 1 1,Fr.pbe-spdn-rrkjus_psl.1.0.0,-278.19548544
Fr_ecut40_k111_Fr.pz-spdn-kjpaw_psl.1.0.0.in,Fr,40,1 1 1,Fr.pz-spdn-kjpaw_psl.1.0.0,-1040.61221524
Fr_ecut40_k111_Fr.pz-spdn-rrkjus_psl.1.0.0.in,Fr,40,1 1 1,Fr.pz-spdn-rrkjus_psl.1.0.0,-277.82754941
Fr_ecut40_k222_Fr.pbe-spdn-kjpaw_psl.1.0.0.in,Fr,40,2 2 2,Fr.pbe-spdn-kjpaw_psl.1.0.0,-1069.41790517
Fr_ecut40_k222_Fr.pbe-spdn-rrkjus_psl.1.0.0.in,Fr,40,2 2 2,Fr.pbe-spdn-rrkjus_psl.1.0.0,-282.30402926
Fr_ecut40_k222_Fr.pz-spdn-kjpaw_psl.1.0.0.in,Fr,40,2 2 2,Fr.pz-spdn-kjpaw_psl.1.0.0,-1044.72516987
Fr_ecut40_k222_Fr.pz-spdn-rrkjus_psl.1.0.0.in,Fr,40,2 2 2,Fr.pz-spdn-rrkjus_psl.1.0.0,-281.95116403
Fr_ecut40_k333_Fr.pbe-spdn-kjpaw_psl.1.0.0.in,Fr,40,3 3 3,Fr.pbe-spdn-kjpaw_psl.1.0.0,-1069.70829693
Fr_ecut40_k333_Fr.pbe-spdn-rrkjus_psl.1.0.0.in,Fr,40,3 3 3,Fr.pbe-spdn-rrkjus_psl.1.0.0,-282.59441488
Fr_ecut40_k333_Fr.pz-spdn-kjpaw_psl.1.0.0.in,Fr,40,3 3 3,Fr.pz-spdn-kjpaw_psl.1.0.0,-1045.01379529
Fr_ecut40_k333_Fr.pz-spdn-rrkjus_psl.1.0.0.in,Fr,40,3 3 3,Fr.pz-spdn-rrkjus_psl.1.0.0,-282.2397853
Fr_ecut40_k444_Fr.pbe-spdn-kjpaw_psl.1.0.0.in,Fr,40,4 4 4,Fr.pbe-spdn-kjpaw_psl.1.0.0,-1069.80631171
Fr_ecut40_k444_Fr.pbe-spdn-rrkjus_psl.1.0.0.in,Fr,40,4 4 4,Fr.pbe-spdn-rrkjus_psl.1.0.0,-282.69239213
Fr_ecut40_k444_Fr.pz-spdn-kjpaw_psl.1.0.0.in,Fr,40,4 4 4,Fr.pz-spdn-kjpaw_psl.1.0.0,-1045.11152204
Fr_ecut40_k444_Fr.pz-spdn-rrkjus_psl.1.0.0.in,Fr,40,4 4 4,Fr.pz-spdn-rrkjus_psl.1.0.0,-282.3375033
Fr_ecut40_k555_Fr.pbe-spdn-kjpaw_psl.1.0.0.in,Fr,40,5 5 5,Fr.pbe-spdn-kjpaw_psl.1.0.0,-1069.7959272
Fr_ecut40_k555_Fr.pbe-spdn-rrkjus_psl.1.0.0.in,Fr,40,5 5 5,Fr.pbe-spdn-rrkjus_psl.1.0.0,-282.68196563
Fr_ecut40_k555_Fr.pz-spdn-kjpaw_psl.1.0.0.in,Fr,40,5 5 5,Fr.pz-spdn-kjpaw_psl.1.0.0,-1045.10237911
Fr_ecut40_k555_Fr.pz-spdn-rrkjus_psl.1.0.0.in,Fr,40,5 5 5,Fr.pz-spdn-rrkjus_psl.1.0.0,-282.32838766
Fr_ecut40_k666_Fr.pbe-spdn-kjpaw_psl.1.0.0.in,Fr,40,6 6 6,Fr.pbe-spdn-kjpaw_psl.1.0.0,-1069.7913058
Fr_ecut40_k666_Fr.pbe-spdn-rrkjus_psl.1.0.0.in,Fr,40,6 6 6,Fr.pbe-spdn-rrkjus_psl.1.0.0,-282.67732246
Fr_ecut40_k666_Fr.pz-spdn-kjpaw_psl.1.0.0.in,Fr,40,6 6 6,Fr.pz-spdn-kjpaw_psl.1.0.0,-1045.09722526
Fr_ecut40_k666_Fr.pz-spdn-rrkjus_psl.1.0.0.in,Fr,40,6 6 6,Fr.pz-spdn-rrkjus_psl.1.0.0,-282.32317318
Fr_ecut40_k777_Fr.pbe-spdn-kjpaw_psl.1.0.0.in,Fr,40,7 7 7,Fr.pbe-spdn-kjpaw_psl.1.0.0,-1069.77433338
Fr_ecut40_k777_Fr.pbe-spdn-rrkjus_psl.1.0.0.in,Fr,40,7 7 7,Fr.pbe-spdn-rrkjus_psl.1.0.0,-282.66035491
Fr_ecut40_k777_Fr.pz-spdn-kjpaw_psl.1.0.0.in,Fr,40,7 7 7,Fr.pz-spdn-kjpaw_psl.1.0.0,-1045.07936494
Fr_ecut40_k777_Fr.pz-spdn-rrkjus_psl.1.0.0.in,Fr,40,7 7 7,Fr.pz-spdn-rrkjus_psl.1.0.0,-282.30533035
Fr_ecut40_k888_Fr.pbe-spdn-kjpaw_psl.1.0.0.in,Fr,40,8 8 8,Fr.pbe-spdn-kjpaw_psl.1.0.0,-1069.76353658
Fr_ecut40_k888_Fr.pbe-spdn-rrkjus_psl.1.0.0.in,Fr,40,8 8 8,Fr.pbe-spdn-rrkjus_psl.1.0.0,-282.64951406
Fr_ecut40_k888_Fr.pz-spdn-kjpaw_psl.1.0.0.in,Fr,40,8 8 8,Fr.pz-spdn-kjpaw_psl.1.0.0,-1045.06762439
Fr_ecut40_k888_Fr.pz-spdn-rrkjus_psl.1.0.0.in,Fr,40,8 8 8,Fr.pz-spdn-rrkjus_psl.1.0.0,-282.2935215
Fr_ecut40_k999_Fr.pbe-spdn-kjpaw_psl.1.0.0.in,Fr,40,9 9 9,Fr.pbe-spdn-kjpaw_psl.1.0.0,-1069.76580358
Fr_ecut40_k999_Fr.pbe-spdn-rrkjus_psl.1.0.0.in,Fr,40,9 9 9,Fr.pbe-spdn-rrkjus_psl.1.0.0,-282.65180196
Fr_ecut40_k999_Fr.pz-spdn-kjpaw_psl.1.0.0.in,Fr,40,9 9 9,Fr.pz-spdn-kjpaw_psl.1.0.0,-1045.07015601
Fr_ecut40_k999_Fr.pz-spdn-rrkjus_psl.1.0.0.in,Fr,40,9 9 9,Fr.pz-spdn-rrkjus_psl.1.0.0,-282.29605998
Fr_ecut40_k101010_Fr.pbe-spdn-kjpaw_psl.1.0.0.in,Fr,40,10 10 10,Fr.pbe-spdn-kjpaw_psl.1.0.0,-1069.76688511
Fr_ecut40_k101010_Fr.pbe-spdn-rrkjus_psl.1.0.0.in,Fr,40,10 10 10,Fr.pbe-spdn-rrkjus_psl.1.0.0,-282.65290636
Fr_ecut40_k101010_Fr.pz-spdn-kjpaw_psl.1.0.0.in,Fr,40,10 10 10,Fr.pz-spdn-kjpaw_psl.1.0.0,-1045.07200615
Fr_ecut40_k101010_Fr.pz-spdn-rrkjus_psl.1.0.0.in,Fr,40,10 10 10,Fr.pz-spdn-rrkjus_psl.1.0.0,-282.29794641
Fr_ecut40_k111111_Fr.pbe-spdn-kjpaw_psl.1.0.0.in,Fr,40,11 11 11,Fr.pbe-spdn-kjpaw_psl.1.0.0,-1069.77063917
Fr_ecut40_k111111_Fr.pbe-spdn-rrkjus_psl.1.0.0.in,Fr,40,11 11 11,Fr.pbe-spdn-rrkjus_psl.1.0.0,-282.65661196
Fr_ecut40_k111111_Fr.pz-spdn-kjpaw_psl.1.0.0.in,Fr,40,11 11 11,Fr.pz-spdn-kjpaw_psl.1.0.0,-1045.07512373
Fr_ecut40_k111111_Fr.pz-spdn-rrkjus_psl.1.0.0.in,Fr,40,11 11 11,Fr.pz-spdn-rrkjus_psl.1.0.0,-282.30101993
Fr_ecut45_k111_Fr.pbe-spdn-kjpaw_psl.1.0.0.in,Fr,45,1 1 1,Fr.pbe-spdn-kjpaw_psl.1.0.0,-1065.42991805
Fr_ecut45_k111_Fr.pbe-spdn-rrkjus_psl.1.0.0.in,Fr,45,1 1 1,Fr.pbe-spdn-rrkjus_psl.1.0.0,-278.30347555
Fr_ecut45_k111_Fr.pz-spdn-kjpaw_psl.1.0.0.in,Fr,45,1 1 1,Fr.pz-spdn-kjpaw_psl.1.0.0,-1040.72185781
Fr_ecut45_k111_Fr.pz-spdn-rrkjus_psl.1.0.0.in,Fr,45,1 1 1,Fr.pz-spdn-rrkjus_psl.1.0.0,-277.9341504
Fr_ecut45_k222_Fr.pbe-spdn-kjpaw_psl.1.0.0.in,Fr,45,2 2 2,Fr.pbe-spdn-kjpaw_psl.1.0.0,-1069.54867516
Fr_ecut45_k222_Fr.pbe-spdn-rrkjus_psl.1.0.0.in,Fr,45,2 2 2,Fr.pbe-spdn-rrkjus_psl.1.0.0,-282.43453719
Fr_ecut45_k222_Fr.pz-spdn-kjpaw_psl.1.0.0.in,Fr,45,2 2 2,Fr.pz-spdn-kjpaw_psl.1.0.0,-1044.85504043
Fr_ecut45_k222_Fr.pz-spdn-rrkjus_psl.1.0.0.in,Fr,45,2 2 2,Fr.pz-spdn-rrkjus_psl.1.0.0,-282.08076828
Fr_ecut45_k333_Fr.pbe-spdn-kjpaw_psl.1.0.0.in,Fr,45,3 3 3,Fr.pbe-spdn-kjpaw_psl.1.0.0,-1069.84041284
Fr_ecut45_k333_Fr.pbe-spdn-rrkjus_psl.1.0.0.in,Fr,45,3 3 3,Fr.pbe-spdn-rrkjus_psl.1.0.0,-282.72646583
Fr_ecut45_k333_Fr.pz-spdn-kjpaw_psl.1.0.0.in,Fr,45,3 3 3,Fr.pz-spdn-kjpaw_psl.1.0.0,-1045.14499087
Fr_ecut45_k333_Fr.pz-spdn-rrkjus_psl.1.0.0.in,Fr,45,3 3 3,Fr.pz-spdn-rrkjus_psl.1.0.0,-282.37091156
Fr_ecut45_k444_Fr.pbe-spdn-kjpaw_psl.1.0.0.in,Fr,45,4 4 4,Fr.pbe-spdn-kjpaw_psl.1.0.0,-1069.92828374
Fr_ecut45_k444_Fr.pbe-spdn-rrkjus_psl.1.0.0.in,Fr,45,4 4 4,Fr.pbe-spdn-rrkjus_psl.1.0.0,-282.81436378
Fr_ecut45_k444_Fr.pz-spdn-kjpaw_psl.1.0.0.in,Fr,45,4 4 4,Fr.pz-spdn-kjpaw_psl.1.0.0,-1045.23215663
